source,org-name,prefix_root,prefix,created,netname,org,mnt-by,last-modified,exact_origin,country_root,country
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.76.0/24,,EDGENEXT_LEGEND_DYNASTY_PTELTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS139057,SC,ID
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.77.0/24,,EDGENEXT_LEGEND_DYNASTY_PTELTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS139057,SC,JP
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.78.0/24,,EDGENEXT_LEGEND_DYNASTY_PTELTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS139057,SC,IN
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.79.0/24,,EDGENEXT_LEGEND_DYNASTY_PTELTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS139057,SC,VN
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.144.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.145.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.146.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.147.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.148.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.149.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.150.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.151.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.152.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.153.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.154.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.155.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.156.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.157.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.158.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.159.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.160.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.161.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.162.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.163.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.164.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.165.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.166.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.167.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.168.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065;AS65534;AS65534;AS65534;AS65534,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.169.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.170.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.171.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.172.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.173.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.174.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.175.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.176.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.177.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.178.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.179.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.180.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.181.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.182.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.183.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.192.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.193.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.194.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.195.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.196.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.197.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.198.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.200.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.201.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.202.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.203.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.204.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.205.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.206.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.207.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.208.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.209.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.210.0/24,,GLOBALDATA_INVESTMENTS_INC,,CIL1-MNT,,AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.211.0/24,,CenturyNetworks_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.212.0/24,,CenturyNetworks_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS40065;AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.213.0/24,,CenturyNetworks_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.214.0/24,,CenturyNetworks_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.215.0/24,,CenturyNetworks_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.216.0/24,,CenturyNetworks_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS40065;AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.217.0/24,,CenturyNetworks_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS40065;AS40065;AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.218.0/24,,CenturyNetworks_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.219.0/24,,CenturyNetworks_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.220.0/24,,CenturyNetworks_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS40065;AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.221.0/24,,CenturyNetworks_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.222.0/24,,CenturyNetworks_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.223.0/24,,CenturyNetworks_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.224.0/24,,CenturyNetworks_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.225.0/24,,CenturyNetworks_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.226.0/24,,CenturyNetworks_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.227.0/24,,CenturyNetworks_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.251.251.0/24,,CenturyNetworks_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.253.2.0/24,,Octopus_Web_Solution_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS984,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.253.3.0/24,,Octopus_Web_Solution_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS984,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.253.4.0/24,,Cloud_Innovation,,CIL1-MNT LARUS-SERVICE-MNT,,AS137263,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.253.5.0/24,,BitCommand_LLC,,CIL1-MNT LARUS-SERVICE-MNT,,AS212552,SC,NL
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.253.8.0/24,,Ruiou_International_Network_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS132813;AS137443;AS137443;AS137443,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.253.9.0/24,,Ruiou_International_Network_Limited,,CIL1-MNT,,AS132813;AS137443;AS137443;AS137443,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.231.0.0/24,,Octopus_Web_Solution_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS984,SC,JP
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.231.64.0/24,,Octopus_Web_Solution_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS984,SC,JP
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.254.114.0/24,,StepGo_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS63888,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.254.115.0/24,,StepGo_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS63888,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.254.120.0/24,,AGOTOZ_HK_LIMITED,,CIL1-MNT,,AS141167,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.254.121.0/24,,AGOTOZ_HK_LIMITED,,CIL1-MNT,,AS141167,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.254.122.0/24,,AGOTOZ_HK_LIMITED,,CIL1-MNT,,AS141167,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.254.123.0/24,,AGOTOZ_HK_LIMITED,,CIL1-MNT,,AS141167,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.254.124.0/24,,AGOTOZ_HK_LIMITED,,CIL1-MNT,,AS141167,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.254.125.0/24,,AGOTOZ_HK_LIMITED,,CIL1-MNT,,AS141167,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.56.0/24,,PLDT_HK,,CIL1-MNT,,AS9299,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.60.0/24,,TELEMOVIL_EL_SALVADOR_SA_DE_CV,,CIL1-MNT LARUS-SERVICE-MNT,,AS26617,SC,SV
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.61.0/24,,TELEMOVIL_EL_SALVADOR_SA_DE_CV,,CIL1-MNT LARUS-SERVICE-MNT,,AS26617,SC,SV
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.62.0/24,,Conversant_Solutions_Pte_Ltd,,CIL1-MNT LARUS-SERVICE-MNT,,AS140403,SC,ID
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.63.0/24,,HK_CLOUD_DATA_CO_LIMITED,,CIL1-MNT LARUS-SERVICE-MNT,,AS151206,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.64.0/24,,Jindun_Technology_PTE_Ltd,,CIL1-MNT LARUS-SERVICE-MNT,,AS141190,SC,SG
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.71.0/24,,Jindun_Technology_PTE_Ltd,,CIL1-MNT LARUS-SERVICE-MNT,,AS141190,SC,SG
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.72.0/24,,HK_CLOUD_DATA_CO_LIMITED,,CIL1-MNT LARUS-SERVICE-MNT,,AS151206,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.73.0/24,,HK_CLOUD_DATA_CO_LIMITED,,CIL1-MNT LARUS-SERVICE-MNT,,AS151206,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.74.0/24,,HK_CLOUD_DATA_CO_LIMITED,,CIL1-MNT LARUS-SERVICE-MNT,,AS151206,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.76.0/24,,HGC_Global_Communications_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS9304,SC,SG
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.78.0/24,,XCLOUD_TECHNOLOGY_LIMITED,,CIL1-MNT LARUS-SERVICE-MNT,,AS149641,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.80.0/24,,Jindun_Technology_PTE_Ltd,,CIL1-MNT LARUS-SERVICE-MNT,,AS141190,SC,SG
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.92.0/24,,OCEANBLUE_CLOUD_TECHNOLOGY_LIMITED,,CIL1-MNT LARUS-SERVICE-MNT,,AS138456,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.93.0/24,,ANLIAN_NETWORK_TECHNOLOGY_COLIMITED,,CIL1-MNT LARUS-SERVICE-MNT,,AS139811,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.94.0/24,,Conversant_Solutions_Pte_Ltd,,CIL1-MNT LARUS-SERVICE-MNT,,AS140403,SC,ID
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.95.0/24,,Venom_Cloud,,CIL1-MNT LARUS-SERVICE-MNT,,AS211826,SC,GB
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.96.0/24,,GLOBAL_COMMUNICATION_NETWORK_LIMITED,,CIL1-MNT LARUS-SERVICE-MNT,,AS20473,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.97.0/24,,GLOBAL_COMMUNICATION_NETWORK_LIMITED,,CIL1-MNT LARUS-SERVICE-MNT,,AS20473,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.98.0/24,,GLOBAL_COMMUNICATION_NETWORK_LIMITED,,CIL1-MNT LARUS-SERVICE-MNT,,AS20473,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.99.0/24,,GLOBAL_COMMUNICATION_NETWORK_LIMITED,,CIL1-MNT LARUS-SERVICE-MNT,,AS20473,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.100.0/24,,Bunny_Technology_LLC,,CIL1-MNT LARUS-SERVICE-MNT,,AS58460,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.103.0/24,,Bunny_Technology_LLC,,CIL1-MNT LARUS-SERVICE-MNT,,AS58460,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.105.0/24,,HONG_KONG_COMMUNICATIONS_INTERNATIONAL_COLIMITED,,CIL1-MNT LARUS-SERVICE-MNT,,AS140227,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.106.0/24,,HONG_KONG_COMMUNICATIONS_INTERNATIONAL_COLIMITED,,CIL1-MNT LARUS-SERVICE-MNT,,AS140227,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.107.0/24,,HONG_KONG_COMMUNICATIONS_INTERNATIONAL_COLIMITED,,CIL1-MNT LARUS-SERVICE-MNT,,AS140227,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.108.0/24,,HONG_KONG_COMMUNICATIONS_INTERNATIONAL_COLIMITED,,CIL1-MNT LARUS-SERVICE-MNT,,AS140227,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.109.0/24,,HONG_KONG_COMMUNICATIONS_INTERNATIONAL_COLIMITED,,CIL1-MNT LARUS-SERVICE-MNT,,AS140227,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.110.0/24,,HONG_KONG_COMMUNICATIONS_INTERNATIONAL_COLIMITED,,CIL1-MNT LARUS-SERVICE-MNT,,AS140227;AS65000;AS65000,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.111.0/24,,HONG_KONG_COMMUNICATIONS_INTERNATIONAL_COLIMITED,,CIL1-MNT LARUS-SERVICE-MNT,,AS140227,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.118.0/24,,Beijing_Baidu_Netcom_Science_and_Technology_Co_Ltd,,CIL1-MNT LARUS-SERVICE-MNT,,AS55967,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.119.0/24,,Beijing_Baidu_Netcom_Science_and_Technology_Co_Ltd,,CIL1-MNT LARUS-SERVICE-MNT,,AS55967,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.192.0/24,,Tcloudnet_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS399077,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.193.0/24,,Tcloudnet_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS399077,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.194.0/24,,Tcloudnet_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS399077,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.195.0/24,,Tcloudnet_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS399077,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.196.0/24,,Tcloudnet_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS399077,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.197.0/24,,Tcloudnet_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS399077,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.198.0/24,,Tcloudnet_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS399077,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.199.0/24,,Tcloudnet_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS399077,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.200.0/24,,Tcloudnet_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS399077,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.201.0/24,,Tcloudnet_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS399077,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.202.0/24,,Tcloudnet_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS399077,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.203.0/24,,Tcloudnet_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS399077,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.204.0/24,,Tcloudnet_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS399077,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.205.0/24,,Tcloudnet_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS399077,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.240.206.0/24,,Tcloudnet_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS399077,SC,HK
