origin,time,time_utc_str,peer_asn,peer_ip,prefix,type,as_path
132787,1519840042.0,2018-02-28 17:47:22,25091,195.208.209.93,103.24.174.0/24,A,"['25091', '2914', '1273', '55410', '132787']"
132787,1519840042.0,2018-02-28 17:47:22,25091,195.208.209.93,103.31.215.0/24,A,"['25091', '2914', '1273', '55410', '132787']"
132787,1519840042.0,2018-02-28 17:47:22,25091,195.208.209.93,103.24.175.0/24,A,"['25091', '9498', '55410', '55410', '10029', '10029', '132787']"
132787,1519840042.0,2018-02-28 17:47:22,25091,195.208.209.93,103.31.212.0/24,A,"['25091', '2914', '6453', '4755', '10029', '132787']"
32787,1519840044.0,2018-02-28 17:47:24,25091,195.208.209.93,114.141.72.0/24,A,"['25091', '32787']"
32787,1519840044.0,2018-02-28 17:47:24,25091,195.208.209.93,114.141.73.0/24,A,"['25091', '32787']"
32787,1519840044.0,2018-02-28 17:47:24,25091,195.208.209.93,114.141.75.0/24,A,"['25091', '2914', '32787']"
32787,1519840044.0,2018-02-28 17:47:24,25091,195.208.209.93,114.141.76.0/24,A,"['25091', '2914', '32787']"
32787,1519840046.0,2018-02-28 17:47:26,25091,195.208.209.93,141.92.8.0/24,A,"['25091', '32787']"
32787,1519840046.0,2018-02-28 17:47:26,25091,195.208.209.93,141.92.9.0/24,A,"['25091', '32787']"
32787,1519840046.0,2018-02-28 17:47:26,25091,195.208.209.93,141.92.12.0/24,A,"['25091', '32787']"
32787,1519840046.0,2018-02-28 17:47:26,25091,195.208.209.93,141.92.13.0/24,A,"['25091', '32787']"
32787,1519840046.0,2018-02-28 17:47:26,25091,195.208.209.93,141.92.8.0/23,A,"['25091', '32787']"
32787,1519840046.0,2018-02-28 17:47:26,25091,195.208.209.93,141.92.12.0/23,A,"['25091', '32787']"
32787,1519840046.0,2018-02-28 17:47:26,25091,195.208.209.93,141.93.12.0/24,A,"['25091', '32787']"
32787,1519840046.0,2018-02-28 17:47:26,25091,195.208.209.93,142.146.32.0/24,A,"['25091', '32787']"
32787,1519840046.0,2018-02-28 17:47:26,25091,195.208.209.93,142.146.38.0/24,A,"['25091', '32787']"
32787,1519840046.0,2018-02-28 17:47:26,25091,195.208.209.93,142.146.96.0/23,A,"['25091', '32787']"
32787,1519840046.0,2018-02-28 17:47:26,25091,195.208.209.93,142.146.98.0/23,A,"['25091', '32787']"
32787,1519840046.0,2018-02-28 17:47:26,25091,195.208.209.93,142.146.100.0/24,A,"['25091', '32787']"
32787,1519840046.0,2018-02-28 17:47:26,25091,195.208.209.93,142.146.101.0/24,A,"['25091', '32787']"
32787,1519840046.0,2018-02-28 17:47:26,25091,195.208.209.93,151.8.254.0/24,A,"['25091', '32787']"
32787,1519840047.0,2018-02-28 17:47:27,25091,195.208.209.93,157.203.50.0/24,A,"['25091', '32787']"
32787,1519840047.0,2018-02-28 17:47:27,25091,195.208.209.93,157.203.51.0/24,A,"['25091', '32787']"
32787,1519840047.0,2018-02-28 17:47:27,25091,195.208.209.93,166.81.2.0/24,A,"['25091', '32787']"
32787,1519840048.0,2018-02-28 17:47:28,25091,195.208.209.93,168.252.108.0/24,A,"['25091', '32787']"
32787,1519840054.0,2018-02-28 17:47:34,25091,195.208.209.93,183.177.40.0/24,A,"['25091', '32787']"
32787,1519840054.0,2018-02-28 17:47:34,25091,195.208.209.93,183.177.41.0/24,A,"['25091', '32787']"
32787,1519840054.0,2018-02-28 17:47:34,25091,195.208.209.93,183.177.42.0/24,A,"['25091', '32787']"
32787,1519840054.0,2018-02-28 17:47:34,25091,195.208.209.93,183.177.43.0/24,A,"['25091', '32787']"
32787,1519840054.0,2018-02-28 17:47:34,25091,195.208.209.93,183.177.44.0/24,A,"['25091', '32787']"
32787,1519840054.0,2018-02-28 17:47:34,25091,195.208.209.93,183.177.45.0/24,A,"['25091', '32787']"
32787,1519840054.0,2018-02-28 17:47:34,25091,195.208.209.93,183.177.46.0/24,A,"['25091', '32787']"
32787,1519840054.0,2018-02-28 17:47:34,25091,195.208.209.93,183.177.47.0/24,A,"['25091', '32787']"
132787,1519840062.0,2018-02-28 17:47:42,58511,45.127.172.149,43.242.245.0/24,A,"['58511', '9583', '55644', '132787']"
32787,1519840063.0,2018-02-28 17:47:43,25091,195.208.209.93,186.113.14.0/24,A,"['25091', '32787']"
32787,1519840067.0,2018-02-28 17:47:47,25091,195.208.209.93,193.5.175.0/24,A,"['25091', '32787']"
32787,1519840067.0,2018-02-28 17:47:47,25091,195.208.209.93,193.19.90.0/24,A,"['25091', '32787']"
32787,1519840067.0,2018-02-28 17:47:47,25091,195.208.209.93,193.19.90.0/23,A,"['25091', '32787']"
32787,1519840067.0,2018-02-28 17:47:47,25091,195.208.209.93,193.19.91.0/24,A,"['25091', '32787']"
32787,1519840067.0,2018-02-28 17:47:47,25091,195.208.209.93,193.21.248.0/21,A,"['25091', '32787']"
32787,1519840067.0,2018-02-28 17:47:47,25091,195.208.209.93,194.34.8.0/24,A,"['25091', '32787']"
32787,1519840067.0,2018-02-28 17:47:47,25091,195.208.209.93,194.34.9.0/24,A,"['25091', '32787']"
32787,1519840067.0,2018-02-28 17:47:47,25091,195.208.209.93,194.34.10.0/24,A,"['25091', '32787']"
32787,1519840067.0,2018-02-28 17:47:47,25091,195.208.209.93,194.50.35.0/24,A,"['25091', '32787']"
32787,1519840067.0,2018-02-28 17:47:47,25091,195.208.209.93,194.75.128.0/24,A,"['25091', '32787']"
32787,1519840067.0,2018-02-28 17:47:47,25091,195.208.209.93,194.75.129.0/24,A,"['25091', '32787']"
32787,1519840068.0,2018-02-28 17:47:48,25091,195.208.209.93,195.171.195.0/24,A,"['25091', '32787']"
32787,1519840068.0,2018-02-28 17:47:48,25091,195.208.209.93,195.171.220.0/24,A,"['25091', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,207.203.28.0/24,A,"['25091', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,207.203.29.0/24,A,"['25091', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,207.203.30.0/24,A,"['25091', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.65.14.0/24,A,"['25091', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.65.15.0/24,A,"['25091', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.112.14.0/24,A,"['25091', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.131.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.144.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.144.0/21,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.145.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.146.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.147.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.148.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.149.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.150.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.151.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.160.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.168.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.168.0/21,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.169.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.170.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.171.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.172.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.173.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.174.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.175.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.178.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.184.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.185.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.186.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.187.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.188.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.189.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.190.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.191.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.132.0/24,A,"['25091', '6939', '6939', '6939', '7545', '2764', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.133.0/24,A,"['25091', '6939', '6939', '6939', '7545', '2764', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.134.0/24,A,"['25091', '6939', '6939', '6939', '7545', '2764', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.156.0/24,A,"['25091', '6939', '6939', '6939', '7545', '2764', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.136.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.137.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.138.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.139.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.140.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.142.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.143.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.152.0/24,A,"['25091', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.153.0/24,A,"['25091', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.154.0/24,A,"['25091', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.155.0/24,A,"['25091', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.164.0/24,A,"['25091', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.165.0/24,A,"['25091', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.166.0/24,A,"['25091', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.167.0/24,A,"['25091', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.158.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.158.0/23,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.159.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.160.0/22,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.161.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.162.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.163.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.176.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.176.0/21,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.179.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.180.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.181.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.182.0/24,A,"['25091', '2914', '32787']"
32787,1519840072.0,2018-02-28 17:47:52,25091,195.208.209.93,209.200.183.0/24,A,"['25091', '2914', '32787']"
32787,1519840073.0,2018-02-28 17:47:53,25091,195.208.209.93,212.239.17.0/24,A,"['25091', '32787']"
32787,1519840073.0,2018-02-28 17:47:53,25091,195.208.209.93,216.12.45.0/24,A,"['25091', '32787']"
32787,1519840115.0,2018-02-28 17:48:35,58511,195.66.226.214,2.17.192.0/24,A,"['58511', '1299', '32787']"
32787,1519840115.0,2018-02-28 17:48:35,58511,195.66.226.214,2.17.192.0/22,A,"['58511', '1299', '32787']"
32787,1519840115.0,2018-02-28 17:48:35,58511,195.66.226.214,2.17.193.0/24,A,"['58511', '1299', '32787']"
32787,1519840115.0,2018-02-28 17:48:35,58511,195.66.226.214,2.17.194.0/24,A,"['58511', '1299', '32787']"
32787,1519840115.0,2018-02-28 17:48:35,58511,195.66.226.214,2.17.195.0/24,A,"['58511', '1299', '32787']"
32787,1519840115.0,2018-02-28 17:48:35,58511,195.66.226.214,2.21.175.0/24,A,"['58511', '1299', '32787']"
32787,1519840115.0,2018-02-28 17:48:35,58511,195.66.238.214,2.17.192.0/24,A,"['58511', '1299', '32787']"
32787,1519840115.0,2018-02-28 17:48:35,58511,195.66.238.214,2.17.192.0/22,A,"['58511', '1299', '32787']"
32787,1519840115.0,2018-02-28 17:48:35,58511,195.66.238.214,2.17.193.0/24,A,"['58511', '1299', '32787']"
32787,1519840115.0,2018-02-28 17:48:35,58511,195.66.238.214,2.17.194.0/24,A,"['58511', '1299', '32787']"
32787,1519840115.0,2018-02-28 17:48:35,58511,195.66.238.214,2.17.195.0/24,A,"['58511', '1299', '32787']"
32787,1519840115.0,2018-02-28 17:48:35,58511,195.66.238.214,2.21.175.0/24,A,"['58511', '1299', '32787']"
32787,1519840116.0,2018-02-28 17:48:36,58511,195.66.226.214,12.171.92.0/23,A,"['58511', '1299', '32787']"
32787,1519840116.0,2018-02-28 17:48:36,58511,195.66.238.214,12.171.92.0/23,A,"['58511', '1299', '32787']"
32787,1519840116.0,2018-02-28 17:48:36,58511,195.66.226.214,23.57.96.0/24,A,"['58511', '3257', '6461', '32787']"
32787,1519840116.0,2018-02-28 17:48:36,58511,195.66.226.214,23.57.99.0/24,A,"['58511', '3257', '6461', '32787']"
32787,1519840116.0,2018-02-28 17:48:36,58511,195.66.226.214,23.57.101.0/24,A,"['58511', '3257', '6461', '32787']"
32787,1519840116.0,2018-02-28 17:48:36,58511,195.66.226.214,23.57.97.0/24,A,"['58511', '3257', '2828', '32787']"
32787,1519840116.0,2018-02-28 17:48:36,58511,195.66.238.214,23.57.96.0/24,A,"['58511', '3257', '6461', '32787']"
32787,1519840116.0,2018-02-28 17:48:36,58511,195.66.238.214,23.57.99.0/24,A,"['58511', '3257', '6461', '32787']"
32787,1519840116.0,2018-02-28 17:48:36,58511,195.66.238.214,23.57.101.0/24,A,"['58511', '3257', '6461', '32787']"
32787,1519840116.0,2018-02-28 17:48:36,58511,195.66.226.214,23.57.98.0/24,A,"['58511', '1299', '32787']"
32787,1519840116.0,2018-02-28 17:48:36,58511,195.66.238.214,23.57.97.0/24,A,"['58511', '3257', '2828', '32787']"
32787,1519840116.0,2018-02-28 17:48:36,58511,195.66.226.214,23.57.102.0/24,A,"['58511', '3257', '6453', '32787']"
32787,1519840116.0,2018-02-28 17:48:36,58511,195.66.226.214,23.57.104.0/24,A,"['58511', '3257', '6453', '32787']"
32787,1519840116.0,2018-02-28 17:48:36,58511,195.66.238.214,23.57.98.0/24,A,"['58511', '1299', '32787']"
32787,1519840116.0,2018-02-28 17:48:36,58511,195.66.226.214,23.57.103.0/24,A,"['58511', '3257', '1273', '32787']"
32787,1519840116.0,2018-02-28 17:48:36,58511,195.66.238.214,23.57.102.0/24,A,"['58511', '3257', '6453', '32787']"
32787,1519840116.0,2018-02-28 17:48:36,58511,195.66.238.214,23.57.104.0/24,A,"['58511', '3257', '6453', '32787']"
32787,1519840116.0,2018-02-28 17:48:36,58511,195.66.238.214,23.57.103.0/24,A,"['58511', '3257', '1273', '32787']"
132787,1519840116.0,2018-02-28 17:48:36,58511,195.66.226.214,43.242.247.0/24,A,"['58511', '3257', '1273', '55410', '132787']"
132787,1519840116.0,2018-02-28 17:48:36,58511,195.66.226.214,103.24.173.0/24,A,"['58511', '3257', '1273', '55410', '132787']"
132787,1519840116.0,2018-02-28 17:48:36,58511,195.66.226.214,103.24.174.0/24,A,"['58511', '3257', '1273', '55410', '132787']"
132787,1519840116.0,2018-02-28 17:48:36,58511,195.66.226.214,103.31.215.0/24,A,"['58511', '3257', '1273', '55410', '132787']"
132787,1519840116.0,2018-02-28 17:48:36,58511,195.66.238.214,43.242.247.0/24,A,"['58511', '3257', '1273', '55410', '132787']"
132787,1519840116.0,2018-02-28 17:48:36,58511,195.66.238.214,103.24.173.0/24,A,"['58511', '3257', '1273', '55410', '132787']"
132787,1519840116.0,2018-02-28 17:48:36,58511,195.66.238.214,103.24.174.0/24,A,"['58511', '3257', '1273', '55410', '132787']"
132787,1519840116.0,2018-02-28 17:48:36,58511,195.66.238.214,103.31.215.0/24,A,"['58511', '3257', '1273', '55410', '132787']"
132787,1519840147.0,2018-02-28 17:49:07,58511,195.66.226.214,43.242.244.0/24,A,"['58511', '3257', '6453', '4755', '45820', '132787']"
132787,1519840147.0,2018-02-28 17:49:07,58511,195.66.226.214,103.24.172.0/24,A,"['58511', '3257', '6453', '4755', '45820', '132787']"
132787,1519840147.0,2018-02-28 17:49:07,58511,195.66.238.214,43.242.244.0/24,A,"['58511', '3257', '6453', '4755', '45820', '132787']"
132787,1519840147.0,2018-02-28 17:49:07,58511,195.66.238.214,103.24.172.0/24,A,"['58511', '3257', '6453', '4755', '45820', '132787']"
32787,1519840147.0,2018-02-28 17:49:07,58511,195.66.226.214,186.113.14.0/24,A,"['58511', '1299', '32787']"
32787,1519840147.0,2018-02-28 17:49:07,58511,195.66.238.214,186.113.14.0/24,A,"['58511', '1299', '32787']"
32787,1519840177.0,2018-02-28 17:49:37,58511,195.66.226.214,23.57.96.0/24,A,"['58511', '3257', '6461', '32787']"
32787,1519840177.0,2018-02-28 17:49:37,58511,195.66.226.214,23.57.99.0/24,A,"['58511', '3257', '6461', '32787']"
32787,1519840177.0,2018-02-28 17:49:37,58511,195.66.226.214,23.57.101.0/24,A,"['58511', '3257', '6461', '32787']"
32787,1519840177.0,2018-02-28 17:49:37,58511,195.66.238.214,23.57.96.0/24,A,"['58511', '3257', '6461', '32787']"
32787,1519840177.0,2018-02-28 17:49:37,58511,195.66.238.214,23.57.99.0/24,A,"['58511', '3257', '6461', '32787']"
32787,1519840177.0,2018-02-28 17:49:37,58511,195.66.238.214,23.57.101.0/24,A,"['58511', '3257', '6461', '32787']"
32787,1519840178.0,2018-02-28 17:49:38,58511,195.66.226.214,142.146.100.0/24,A,"['58511', '1299', '32787']"
32787,1519840178.0,2018-02-28 17:49:38,58511,195.66.226.214,142.146.101.0/24,A,"['58511', '1299', '32787']"
32787,1519840178.0,2018-02-28 17:49:38,58511,195.66.238.214,142.146.100.0/24,A,"['58511', '1299', '32787']"
32787,1519840178.0,2018-02-28 17:49:38,58511,195.66.238.214,142.146.101.0/24,A,"['58511', '1299', '32787']"
32787,1519840208.0,2018-02-28 17:50:08,58511,195.66.226.214,62.172.140.0/24,A,"['58511', '1299', '32787']"
32787,1519840208.0,2018-02-28 17:50:08,58511,195.66.226.214,141.92.8.0/23,A,"['58511', '1299', '32787']"
32787,1519840208.0,2018-02-28 17:50:08,58511,195.66.226.214,195.171.195.0/24,A,"['58511', '1299', '32787']"
32787,1519840208.0,2018-02-28 17:50:08,58511,195.66.226.214,195.171.220.0/24,A,"['58511', '1299', '32787']"
32787,1519840208.0,2018-02-28 17:50:08,58511,195.66.238.214,62.172.140.0/24,A,"['58511', '1299', '32787']"
32787,1519840208.0,2018-02-28 17:50:08,58511,195.66.238.214,141.92.8.0/23,A,"['58511', '1299', '32787']"
32787,1519840208.0,2018-02-28 17:50:08,58511,195.66.238.214,195.171.195.0/24,A,"['58511', '1299', '32787']"
32787,1519840208.0,2018-02-28 17:50:08,58511,195.66.238.214,195.171.220.0/24,A,"['58511', '1299', '32787']"
32787,1519840208.0,2018-02-28 17:50:08,58511,195.66.226.214,142.146.96.0/23,A,"['58511', '1299', '32787']"
32787,1519840208.0,2018-02-28 17:50:08,58511,195.66.238.214,142.146.96.0/23,A,"['58511', '1299', '32787']"
32787,1519840208.0,2018-02-28 17:50:08,58511,195.66.226.214,141.92.12.0/23,A,"['58511', '1299', '32787']"
32787,1519840208.0,2018-02-28 17:50:08,58511,195.66.238.214,141.92.12.0/23,A,"['58511', '1299', '32787']"
32787,1519840239.0,2018-02-28 17:50:39,58511,195.66.226.214,23.57.103.0/24,A,"['58511', '3257', '1273', '32787']"
32787,1519840239.0,2018-02-28 17:50:39,58511,195.66.238.214,23.57.103.0/24,A,"['58511', '3257', '1273', '32787']"
132787,1519840240.0,2018-02-28 17:50:40,58511,195.66.226.214,103.31.212.0/24,A,"['58511', '3257', '6453', '4755', '10029', '132787']"
132787,1519840240.0,2018-02-28 17:50:40,58511,195.66.238.214,103.31.212.0/24,A,"['58511', '3257', '6453', '4755', '10029', '132787']"
32787,1519840270.0,2018-02-28 17:51:10,58511,195.66.226.214,142.146.98.0/23,A,"['58511', '1299', '32787']"
32787,1519840270.0,2018-02-28 17:51:10,58511,195.66.238.214,142.146.98.0/23,A,"['58511', '1299', '32787']"
32787,1519840270.0,2018-02-28 17:51:10,58511,195.66.226.214,72.52.2.0/24,A,"['58511', '7474', '32787']"
32787,1519840270.0,2018-02-28 17:51:10,58511,195.66.226.214,168.252.108.0/24,A,"['58511', '7474', '32787']"
32787,1519840270.0,2018-02-28 17:51:10,58511,195.66.238.214,72.52.2.0/24,A,"['58511', '7474', '32787']"
32787,1519840270.0,2018-02-28 17:51:10,58511,195.66.238.214,168.252.108.0/24,A,"['58511', '7474', '32787']"
32787,1519840271.0,2018-02-28 17:51:11,58511,195.66.226.214,23.57.97.0/24,A,"['58511', '3257', '2828', '32787']"
32787,1519840271.0,2018-02-28 17:51:11,58511,195.66.238.214,23.57.97.0/24,A,"['58511', '3257', '2828', '32787']"
32787,1519840271.0,2018-02-28 17:51:11,58511,195.66.226.214,2.17.192.0/24,A,"['58511', '1299', '32787']"
32787,1519840271.0,2018-02-28 17:51:11,58511,195.66.226.214,2.17.192.0/22,A,"['58511', '1299', '32787']"
32787,1519840271.0,2018-02-28 17:51:11,58511,195.66.226.214,2.17.193.0/24,A,"['58511', '1299', '32787']"
32787,1519840271.0,2018-02-28 17:51:11,58511,195.66.226.214,2.17.194.0/24,A,"['58511', '1299', '32787']"
32787,1519840271.0,2018-02-28 17:51:11,58511,195.66.226.214,2.17.195.0/24,A,"['58511', '1299', '32787']"
32787,1519840271.0,2018-02-28 17:51:11,58511,195.66.226.214,2.21.175.0/24,A,"['58511', '1299', '32787']"
32787,1519840271.0,2018-02-28 17:51:11,58511,195.66.226.214,12.171.92.0/23,A,"['58511', '1299', '32787']"
32787,1519840271.0,2018-02-28 17:51:11,58511,195.66.226.214,23.57.98.0/24,A,"['58511', '1299', '32787']"
32787,1519840271.0,2018-02-28 17:51:11,58511,195.66.226.214,41.137.107.0/24,A,"['58511', '1299', '32787']"
32787,1519840271.0,2018-02-28 17:51:11,58511,195.66.226.214,62.255.142.0/24,A,"['58511', '1299', '32787']"
32787,1519840271.0,2018-02-28 17:51:11,58511,195.66.226.214,63.251.64.0/23,A,"['58511', '1299', '32787']"
32787,1519840271.0,2018-02-28 17:51:11,58511,195.66.226.214,64.254.26.0/24,A,"['58511', '1299', '32787']"
32787,1519840271.0,2018-02-28 17:51:11,58511,195.66.226.214,72.52.0.0/24,A,"['58511', '1299', '32787']"
32787,1519840271.0,2018-02-28 17:51:11,58511,195.66.226.214,72.52.4.0/24,A,"['58511', '1299', '32787']"
32787,1519840271.0,2018-02-28 17:51:11,58511,195.66.226.214,72.52.5.0/24,A,"['58511', '1299', '32787']"
32787,1519840271.0,2018-02-28 17:51:11,58511,195.66.226.214,72.52.6.0/24,A,"['58511', '1299', '32787']"
32787,1519840271.0,2018-02-28 17:51:11,58511,195.66.226.214,72.52.7.0/24,A,"['58511', '1299', '32787']"
32787,1519840271.0,2018-02-28 17:51:11,58511,195.66.226.214,72.52.8.0/24,A,"['58511', '1299', '32787']"
32787,1519840271.0,2018-02-28 17:51:11,58511,195.66.226.214,72.52.9.0/24,A,"['58511', '1299', '32787']"
32787,1519840271.0,2018-02-28 17:51:11,58511,195.66.226.214,72.52.10.0/24,A,"['58511', '1299', '32787']"
32787,1519840271.0,2018-02-28 17:51:11,58511,195.66.226.214,72.52.11.0/24,A,"['58511', '1299', '32787']"
32787,1519840271.0,2018-02-28 17:51:11,58511,195.66.226.214,72.52.12.0/24,A,"['58511', '1299', '32787']"
32787,1519840271.0,2018-02-28 17:51:11,58511,195.66.226.214,72.52.13.0/24,A,"['58511', '1299', '32787']"
32787,1519840271.0,2018-02-28 17:51:11,58511,195.66.226.214,72.52.14.0/24,A,"['58511', '1299', '32787']"
32787,1519840271.0,2018-02-28 17:51:11,58511,195.66.226.214,72.52.15.0/24,A,"['58511', '1299', '32787']"
32787,1519840271.0,2018-02-28 17:51:11,58511,195.66.226.214,72.52.20.0/24,A,"['58511', '1299', '32787']"
32787,1519840271.0,2018-02-28 17:51:11,58511,195.66.226.214,72.52.20.0/22,A,"['58511', '1299', '32787']"
32787,1519840271.0,2018-02-28 17:51:11,58511,195.66.226.214,72.52.21.0/24,A,"['58511', '1299', '32787']"
32787,1519840271.0,2018-02-28 17:51:11,58511,195.66.226.214,72.52.22.0/24,A,"['58511', '1299', '32787']"
32787,1519840271.0,2018-02-28 17:51:11,58511,195.66.226.214,72.52.24.0/24,A,"['58511', '1299', '32787']"
