prefix,provider,origin,time,as_path,scrubber
69.10.42.0/24,396998,19318,1733218858.0,"['34019', '3303', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['34019', '29169', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['14907', '5511', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['14907', '5511', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['14907', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['15547', '3303', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['199524', '1299', '3257', '396998', '19318']","396998,199524"
69.10.42.0/24,396998,19318,1733218858.0,"['199524', '5511', '3257', '396998', '19318']","396998,199524"
69.10.42.0/24,396998,19318,1733218858.0,"['24482', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['18106', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['35280', '396998', '19318']","396998,35280"
69.10.42.0/24,396998,19318,1733218858.0,"['35280', '396998', '19318']","396998,35280"
69.10.42.0/24,396998,19318,1733218858.0,"['35280', '3356', '3257', '396998', '19318']","396998,35280"
69.10.42.0/24,396998,19318,1733218858.0,"['35280', '3356', '3257', '396998', '19318']","396998,35280"
69.10.42.0/24,396998,19318,1733218858.0,"['14907', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['133210', '6939', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['9002', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['9002', '3356', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['46997', '38008', '3491', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['270014', '263237', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['14840', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['14840', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['53427', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['53427', '6762', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['263702', '12956', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['49544', '3356', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['14840', '6762', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['14840', '6762', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['6057', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['265721', '64126', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['264845', '6057', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['31027', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['31027', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['34872', '24961', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['149794', '132559', '9498', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['212123', '34927', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['56457', '6762', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['56457', '6762', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['212123', '34549', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['138195', '58453', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['138195', '3491', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['54316', '701', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['197580', '198477', '6762', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['51185', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['51185', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['51185', '6762', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['924', '61138', '137409', '396998', '19318']","137409,396998"
69.10.42.0/24,396998,19318,1733218858.0,"['207910', '2027', '2027', '35280', '396998', '19318']","396998,35280"
69.10.42.0/24,396998,19318,1733218858.0,"['44901', '9002', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['208431', '9002', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['132847', '7474', '7473', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['132847', '7474', '7473', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['44097', '30972', '6461', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['61138', '137409', '396998', '19318']","137409,396998"
69.10.42.0/24,396998,19318,1733218858.0,"['8888', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['8888', '3214', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['13781', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['134823', '3462', '3462', '9680', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['38008', '3491', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['198150', '20764', '12389', '9002', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['198150', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['28824', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['28824', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['28824', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['142271', '135607', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['47787', '6424', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['212271', '9002', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['35710', '48200', '1273', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['49544', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['200612', '8966', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['200612', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218858.0,"['200612', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['31027', '12552', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['31027', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['31027', '12552', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['49544', '3356', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['49544', '2914', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['138195', '3491', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['924', '61138', '55850', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['207910', '34019', '29169', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['57187', '15412', '6762', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['57187', '15412', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['36236', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['61138', '55850', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['132847', '7474', '7473', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['38008', '3491', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['134823', '3491', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['46997', '38008', '3491', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['49544', '3356', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['49544', '3356', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['53427', '13786', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['49544', '3356', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['49544', '3356', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['35280', '3356', '3257', '396998', '19318']","396998,35280"
69.10.42.0/24,396998,19318,1733218859.0,"['2027', '35280', '396998', '19318']","396998,35280"
69.10.42.0/24,396998,19318,1733218859.0,"['6461', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['8218', '6461', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['14907', '2914', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['59414', '3303', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['37697', '37468', '12956', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['263152', '264409', '13786', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['52873', '12956', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['199524', '3356', '3257', '396998', '19318']","396998,199524"
69.10.42.0/24,396998,19318,1733218859.0,"['271253', '3356', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['917', '60068', '3356', '3257', '396998', '19318']","60068,396998"
69.10.42.0/24,396998,19318,1733218859.0,"['19151', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['25152', '6939', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['59105', '2518', '2516', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['2500', '2914', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['13237', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['47147', '2914', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['8218', '6461', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['6908', '2914', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['34019', '47160', '6461', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['34019', '3303', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['34019', '29169', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['35598', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['12859', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['12859', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['205206', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['8455', '2914', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['47147', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['47147', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['2914', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['6908', '2914', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['6908', '2914', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['8218', '6461', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['3320', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['131477', '65511', '140096', '917', '60068', '7922', '3257', '396998', '19318']","60068,396998"
69.10.42.0/24,396998,19318,1733218859.0,"['13830', '3356', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['51184', '1764', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['2914', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218859.0,"['47692', '2914', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218860.0,"['20205', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218860.0,"['37721', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218860.0,"['49673', '20485', '9002', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218860.0,"['15692', '2914', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218860.0,"['6908', '2914', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218860.0,"['6908', '2914', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218860.0,"['41047', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218860.0,"['59105', '9370', '2516', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218860.0,"['59105', '9370', '2914', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218860.0,"['51786', '15623', '3303', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218860.0,"['57777', '8298', '25091', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218860.0,"['15623', '3303', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218860.0,"['8298', '25091', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218860.0,"['49544', '2914', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218860.0,"['14840', '3356', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218860.0,"['328840', '60171', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218860.0,"['151381', '150369', '9607', '7671', '2914', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218860.0,"['21282', '9198', '20485', '9002', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218860.0,"['48237', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218861.0,"['138195', '3786', '1239', '174', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218861.0,"['924', '61138', '55850', '2914', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218861.0,"['15397', '15958', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218861.0,"['61138', '55850', '2914', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218861.0,"['38008', '3491', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218861.0,"['151381', '150369', '9607', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218861.0,"['37239', '37468', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218861.0,"['22548', '6939', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218861.0,"['14630', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218861.0,"['131477', '65511', '140096', '917', '60068', '7922', '3257', '396998', '19318']","60068,396998"
69.10.42.0/24,396998,19318,1733218861.0,"['34927', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218862.0,"['396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218862.0,"['51185', '6762', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218862.0,"['46997', '38008', '3491', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218862.0,"['174', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218862.0,"['61138', '55850', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218862.0,"['835', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218863.0,"['8298', '25091', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218863.0,"['25091', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218863.0,"['199524', '396998', '19318']","396998,199524"
69.10.42.0/24,396998,19318,1733218863.0,"['59105', '2518', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218863.0,"['3333', '3320', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218864.0,"['12779', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218864.0,"['12779', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218864.0,"['3320', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218864.0,"['59890', '3356', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218864.0,"['12779', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218864.0,"['924', '61138', '55850', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218864.0,"['44097', '30972', '174', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218864.0,"['134823', '3491', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218864.0,"['134823', '3491', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218864.0,"['835', '6461', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218865.0,"['59514', '24115', '24748', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218865.0,"['30950', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218865.0,"['14840', '174', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218865.0,"['14840', '174', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218865.0,"['14840', '174', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218865.0,"['3491', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218865.0,"['34177', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218865.0,"['51786', '15623', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218865.0,"['3491', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218865.0,"['19151', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218865.0,"['20932', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218865.0,"['20514', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218865.0,"['64475', '3320', '9002', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218865.0,"['206356', '3320', '9002', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218866.0,"['58057', '1836', '3356', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218866.0,"['58057', '1836', '3356', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218866.0,"['31510', '9002', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218866.0,"['28634', '262493', '7195', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218866.0,"['28634', '262493', '7195', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218866.0,"['58057', '1836', '3356', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218867.0,"['57187', '15412', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218867.0,"['9002', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218867.0,"['37271', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218867.0,"['41327', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218867.0,"['50877', '62275', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218867.0,"['213241', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218867.0,"['55720', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218867.0,"['553', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218868.0,"['59919', '41327', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218868.0,"['1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218868.0,"['513', '21320', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218868.0,"['57111', '41327', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218868.0,"['271253', '174', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218868.0,"['56430', '9009', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218868.0,"['14907', '6453', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218868.0,"['138195', '3786', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218868.0,"['45489', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218869.0,"['138195', '3786', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218869.0,"['132847', '1221', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218869.0,"['38008', '3491', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218869.0,"['46997', '38008', '3491', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218869.0,"['15605', '41327', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218869.0,"['50629', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218869.0,"['3491', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218869.0,"['50629', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218869.0,"['680', '3356', '3356', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218869.0,"['205112', '50629', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218870.0,"['58057', '174', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218870.0,"['57381', '42708', '42708', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218870.0,"['58057', '174', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218870.0,"['38001', '3491', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218870.0,"['12350', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218870.0,"['15547', '174', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218870.0,"['28634', '4230', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218870.0,"['58308', '59689', '29075', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218870.0,"['53046', '10881', '1916', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218870.0,"['57187', '15802', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218871.0,"['207910', '34019', '25091', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218871.0,"['134823', '3491', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218871.0,"['134823', '3491', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218871.0,"['31554', '3356', '3356', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218871.0,"['34019', '25091', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218871.0,"['12779', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218871.0,"['15547', '174', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218871.0,"['25091', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218871.0,"['327983', '37497', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218871.0,"['35266', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218871.0,"['204092', '34019', '25091', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218871.0,"['50628', '35280', '396998', '19318']","396998,35280"
69.10.42.0/24,396998,19318,1733218871.0,"['21412', '9002', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218872.0,"['29680', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218872.0,"['34019', '25091', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218872.0,"['2500', '2914', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218872.0,"['16347', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218872.0,"['31554', '3356', '3356', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218872.0,"['49544', '2914', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218872.0,"['49544', '2914', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218872.0,"['44097', '34019', '25091', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218872.0,"['28824', '50304', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218873.0,"['49544', '2914', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218873.0,"['38008', '3491', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218873.0,"['134823', '3491', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218873.0,"['134823', '3491', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218873.0,"['28824', '8896', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218873.0,"['46997', '38008', '3491', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218873.0,"['59891', '51395', '6939', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218873.0,"['2500', '4713', '2914', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218873.0,"['2500', '4713', '2914', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218873.0,"['28792', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218874.0,"['8660', '1267', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218874.0,"['44097', '50628', '35280', '396998', '19318']","396998,35280"
69.10.42.0/24,396998,19318,1733218875.0,"['6894', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218875.0,"['57381', '50304', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218875.0,"['13830', '3356', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218876.0,"['199524', '3257', '396998', '19318']","396998,199524"
69.10.42.0/24,396998,19318,1733218876.0,"['8896', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218876.0,"['917', '60068', '174', '3257', '396998', '19318']","60068,396998"
69.10.42.0/24,396998,19318,1733218876.0,"['327960', '174', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218876.0,"['35600', '35625', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218877.0,"['6881', '15685', '6939', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218877.0,"['2613', '6893', '174', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218877.0,"['49605', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218877.0,"['25091', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218878.0,"['50763', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218878.0,"['12956', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218878.0,"['6720', '1764', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218878.0,"['2497', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218878.0,"['29075', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218878.0,"['35505', '44682', '34304', '9002', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218878.0,"['14907', '4637', '396998', '19318']",396998
