Unnamed: 0,prefix,provider,origin,time,as_path,scrubber
966,103.71.154.0/24,136933,132325,1733243161,"['212123', '1299', '59796', '59796', '59796', '136933', '132325']",59796
967,103.71.154.0/24,136933,132325,1733243161,"['212123', '1299', '59796', '136933', '132325']",59796
968,103.71.154.0/24,136933,132325,1733243161,"['207910', '41108', '30962', '1299', '59796', '136933', '132325']",59796
969,103.71.154.0/24,136933,132325,1733243161,"['44901', '59796', '136933', '132325']",59796
970,103.71.154.0/24,136933,132325,1733243161,"['207910', '34019', '8218', '9002', '59796', '136933', '132325']",59796
971,103.71.154.0/24,136933,132325,1733243161,"['207910', '34019', '8218', '33891', '59796', '136933', '132325']",59796
972,103.71.154.0/24,136933,132325,1733243161,"['13004', '59796', '136933', '132325']",59796
973,103.71.154.0/24,136933,132325,1733243161,"['198150', '59796', '136933', '132325']",59796
974,103.71.154.0/24,136933,132325,1733243161,"['61138', '55850', '59796', '59796', '59796', '59796', '59796', '59796', '136933', '132325']",59796
975,103.71.154.0/24,136933,132325,1733243161,"['208431', '9002', '59796', '136933', '132325']",59796
976,103.71.154.0/24,136933,132325,1733243161,"['8888', '1299', '59796', '136933', '132325']",59796
977,103.71.154.0/24,136933,132325,1733243161,"['8888', '1299', '59796', '136933', '132325']",59796
978,103.71.154.0/24,136933,132325,1733243161,"['44097', '30972', '33891', '59796', '136933', '132325']",59796
979,103.71.154.0/24,136933,132325,1733243161,"['13781', '1299', '59796', '136933', '132325']",59796
980,103.71.154.0/24,136933,132325,1733243161,"['134823', '59796', '59796', '59796', '59796', '59796', '59796', '136933', '132325']",59796
981,103.71.154.0/24,136933,132325,1733243161,"['1299', '59796', '136933', '132325']",59796
982,103.71.154.0/24,136933,132325,1733243161,"['212271', '9002', '59796', '136933', '132325']",59796
983,103.71.154.0/24,136933,132325,1733243161,"['6057', '6461', '1299', '59796', '136933', '132325']",59796
984,103.71.154.0/24,136933,132325,1733243161,"['49544', '3356', '3223', '136933', '136933', '136933', '136933', '132325']",3223
985,103.71.154.0/24,136933,132325,1733243161,"['9002', '59796', '136933', '132325']",59796
986,103.71.154.0/24,136933,132325,1733243161,"['35280', '6939', '136933', '136933', '136933', '132325']",35280
987,103.71.154.0/24,136933,132325,1733243161,"['35280', '6939', '136933', '136933', '136933', '132325']",35280
988,103.71.154.0/24,136933,132325,1733243161,"['35280', '3356', '3491', '136933', '136933', '132325']",35280
989,103.71.154.0/24,136933,132325,1733243161,"['45896', '59796', '59796', '59796', '59796', '59796', '59796', '136933', '132325']",59796
990,103.71.154.0/24,136933,132325,1733243161,"['39668', '3223', '136933', '136933', '136933', '136933', '132325']",3223
991,103.71.154.0/24,136933,132325,1733243161,"['31554', '8708', '33891', '59796', '136933', '132325']",59796
993,103.71.154.0/24,136933,132325,1733243161,"['8758', '33891', '59796', '136933', '132325']",59796
994,103.71.154.0/24,136933,132325,1733243161,"['21232', '13030', '1299', '59796', '136933', '132325']",59796
995,103.71.154.0/24,136933,132325,1733243161,"['21232', '13030', '3223', '136933', '136933', '136933', '136933', '132325']",3223
996,103.71.154.0/24,136933,132325,1733243161,"['21232', '33891', '59796', '136933', '132325']",59796
997,103.71.154.0/24,136933,132325,1733243161,"['12307', '57118', '29691', '1299', '59796', '136933', '132325']",59796
998,103.71.154.0/24,136933,132325,1733243161,"['12307', '29691', '1299', '59796', '136933', '132325']",59796
999,103.71.154.0/24,136933,132325,1733243161,"['12307', '29691', '33891', '59796', '136933', '132325']",59796
1000,103.71.154.0/24,136933,132325,1733243161,"['6461', '9002', '59796', '136933', '132325']",59796
1001,103.71.154.0/24,136933,132325,1733243161,"['20612', '9044', '9002', '59796', '136933', '132325']",59796
1002,103.71.154.0/24,136933,132325,1733243161,"['20612', '9044', '9002', '59796', '136933', '132325']",59796
1003,103.71.154.0/24,136933,132325,1733243161,"['29691', '1299', '59796', '136933', '132325']",59796
1004,103.71.154.0/24,136933,132325,1733243161,"['29691', '33891', '59796', '136933', '132325']",59796
1006,103.71.154.0/24,136933,132325,1733243161,"['24482', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1007,103.71.154.0/24,136933,132325,1733243161,"['58057', '1836', '33891', '59796', '136933', '132325']",59796
1008,103.71.154.0/24,136933,132325,1733243161,"['47147', '1299', '59796', '136933', '132325']",59796
1009,103.71.154.0/24,136933,132325,1733243161,"['196621', '8758', '33891', '59796', '136933', '132325']",59796
1010,103.71.154.0/24,136933,132325,1733243161,"['8218', '9002', '59796', '136933', '132325']",59796
1011,103.71.154.0/24,136933,132325,1733243161,"['8218', '33891', '59796', '136933', '132325']",59796
1012,103.71.154.0/24,136933,132325,1733243161,"['51873', '6939', '59796', '136933', '132325']",59796
1013,103.71.154.0/24,136933,132325,1733243161,"['51873', '9002', '59796', '136933', '132325']",59796
1014,103.71.154.0/24,136933,132325,1733243161,"['37271', '9002', '59796', '136933', '132325']",59796
1016,103.71.154.0/24,136933,132325,1733243161,"['37239', '37100', '9002', '59796', '136933', '132325']",59796
1017,103.71.154.0/24,136933,132325,1733243161,"['199524', '174', '3491', '136933', '136933', '132325']",199524
1018,103.71.154.0/24,136933,132325,1733243161,"['6461', '33891', '59796', '136933', '132325']",59796
1019,103.71.154.0/24,136933,132325,1733243161,"['8218', '9002', '59796', '136933', '132325']",59796
1020,103.71.154.0/24,136933,132325,1733243161,"['8218', '9002', '59796', '136933', '132325']",59796
1021,103.71.154.0/24,136933,132325,1733243161,"['8218', '33891', '59796', '136933', '132325']",59796
1022,103.71.154.0/24,136933,132325,1733243161,"['8426', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1023,103.71.154.0/24,136933,132325,1733243161,"['8426', '9002', '59796', '136933', '132325']",59796
1024,103.71.154.0/24,136933,132325,1733243161,"['8426', '33891', '59796', '136933', '132325']",59796
1025,103.71.154.0/24,136933,132325,1733243161,"['37721', '33891', '59796', '136933', '132325']",59796
1026,103.71.154.0/24,136933,132325,1733243161,"['50628', '33891', '59796', '136933', '132325']",59796
1027,103.71.154.0/24,136933,132325,1733243161,"['8218', '9002', '59796', '136933', '132325']",59796
1028,103.71.154.0/24,136933,132325,1733243161,"['8218', '33891', '59796', '136933', '132325']",59796
1029,103.71.154.0/24,136933,132325,1733243161,"['34019', '47160', '33891', '59796', '136933', '132325']",59796
1030,103.71.154.0/24,136933,132325,1733243161,"['6762', '1299', '59796', '136933', '132325']",59796
1031,103.71.154.0/24,136933,132325,1733243161,"['7575', '2914', '59796', '59796', '136933', '132325']",59796
1032,103.71.154.0/24,136933,132325,1733243161,"['47147', '1299', '59796', '136933', '132325']",59796
1033,103.71.154.0/24,136933,132325,1733243161,"['8218', '9002', '59796', '136933', '132325']",59796
1034,103.71.154.0/24,136933,132325,1733243161,"['8218', '33891', '59796', '136933', '132325']",59796
1035,103.71.154.0/24,136933,132325,1733243161,"['40994', '1299', '1299', '59796', '136933', '132325']",59796
1036,103.71.154.0/24,136933,132325,1733243161,"['13237', '33891', '59796', '136933', '132325']",59796
1037,103.71.154.0/24,136933,132325,1733243161,"['47692', '3356', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1038,103.71.154.0/24,136933,132325,1733243161,"['47692', '3356', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1039,103.71.154.0/24,136933,132325,1733243161,"['47692', '33891', '59796', '136933', '132325']",59796
1040,103.71.154.0/24,136933,132325,1733243161,"['51184', '47692', '33891', '59796', '136933', '132325']",59796
1041,103.71.154.0/24,136933,132325,1733243161,"['41722', '20485', '9002', '59796', '136933', '132325']",59796
1042,103.71.154.0/24,136933,132325,1733243161,"['28917', '33891', '59796', '136933', '132325']",59796
1043,103.71.154.0/24,136933,132325,1733243161,"['20764', '12389', '9002', '59796', '136933', '132325']",59796
1044,103.71.154.0/24,136933,132325,1733243161,"['20764', '33891', '59796', '136933', '132325']",59796
1045,103.71.154.0/24,136933,132325,1733243161,"['24482', '33891', '59796', '136933', '132325']",59796
1046,103.71.154.0/24,136933,132325,1733243161,"['1828', '33891', '59796', '136933', '132325']",59796
1047,103.71.154.0/24,136933,132325,1733243161,"['1828', '33891', '59796', '136933', '132325']",59796
1048,103.71.154.0/24,136933,132325,1733243161,"['9002', '59796', '136933', '132325']",59796
1049,103.71.154.0/24,136933,132325,1733243161,"['39122', '1299', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1050,103.71.154.0/24,136933,132325,1733243161,"['39122', '1299', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1051,103.71.154.0/24,136933,132325,1733243161,"['39122', '1299', '59796', '136933', '132325']",59796
1052,103.71.154.0/24,136933,132325,1733243161,"['62167', '3356', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1053,103.71.154.0/24,136933,132325,1733243161,"['34927', '1299', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1054,103.71.154.0/24,136933,132325,1733243161,"['34927', '1299', '59796', '136933', '132325']",59796
1055,103.71.154.0/24,136933,132325,1733243161,"['42473', '1299', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1056,103.71.154.0/24,136933,132325,1733243161,"['42473', '1299', '59796', '136933', '132325']",59796
1057,103.71.154.0/24,136933,132325,1733243161,"['8218', '9002', '59796', '136933', '132325']",59796
1058,103.71.154.0/24,136933,132325,1733243161,"['8218', '9002', '59796', '136933', '132325']",59796
1059,103.71.154.0/24,136933,132325,1733243161,"['8218', '33891', '59796', '136933', '132325']",59796
1060,103.71.154.0/24,136933,132325,1733243161,"['396998', '9002', '59796', '136933', '132325']","59796,396998"
1061,103.71.154.0/24,136933,132325,1733243161,"['3257', '1299', '59796', '136933', '132325']",59796
1062,103.71.154.0/24,136933,132325,1733243161,"['3257', '1299', '59796', '136933', '132325']",59796
1063,103.71.154.0/24,136933,132325,1733243161,"['6461', '9002', '59796', '136933', '132325']",59796
1064,103.71.154.0/24,136933,132325,1733243161,"['6461', '9002', '59796', '136933', '132325']",59796
1065,103.71.154.0/24,136933,132325,1733243161,"['6461', '1299', '59796', '136933', '132325']",59796
1066,103.71.154.0/24,136933,132325,1733243161,"['6830', '1299', '59796', '136933', '132325']",59796
1067,103.71.154.0/24,136933,132325,1733243161,"['6424', '33891', '59796', '136933', '132325']",59796
1068,103.71.154.0/24,136933,132325,1733243161,"['6424', '33891', '59796', '136933', '132325']",59796
1069,103.71.154.0/24,136933,132325,1733243161,"['1299', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1070,103.71.154.0/24,136933,132325,1733243161,"['1299', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1071,103.71.154.0/24,136933,132325,1733243161,"['6233', '1299', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1072,103.71.154.0/24,136933,132325,1733243161,"['6233', '1299', '59796', '136933', '132325']",59796
1073,103.71.154.0/24,136933,132325,1733243161,"['207841', '137409', '58453', '58453', '58453', '58453', '135056', '136933', '136933', '136933', '136933', '132325']",137409
1074,103.71.154.0/24,136933,132325,1733243161,"['207841', '137409', '58453', '58453', '58453', '135056', '136933', '136933', '136933', '136933', '132325']",137409
1075,103.71.154.0/24,136933,132325,1733243161,"['207841', '137409', '59796', '136933', '132325']","137409,59796"
1076,103.71.154.0/24,136933,132325,1733243161,"['917', '25369', '33891', '59796', '136933', '132325']",59796
1077,103.71.154.0/24,136933,132325,1733243161,"['6461', '33891', '59796', '136933', '132325']",59796
1078,103.71.154.0/24,136933,132325,1733243161,"['13030', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1079,103.71.154.0/24,136933,132325,1733243161,"['13030', '33891', '59796', '136933', '132325']",59796
1080,103.71.154.0/24,136933,132325,1733243161,"['24482', '33891', '59796', '136933', '132325']",59796
1081,103.71.154.0/24,136933,132325,1733243161,"['1299', '59796', '136933', '132325']",59796
1082,103.71.154.0/24,136933,132325,1733243161,"['271253', '1299', '59796', '136933', '132325']",59796
1083,103.71.154.0/24,136933,132325,1733243161,"['3170', '3356', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1084,103.71.154.0/24,136933,132325,1733243161,"['6461', '1299', '59796', '136933', '132325']",59796
1085,103.71.154.0/24,136933,132325,1733243161,"['6233', '1299', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1086,103.71.154.0/24,136933,132325,1733243161,"['6233', '1299', '59796', '136933', '132325']",59796
1087,103.71.154.0/24,136933,132325,1733243161,"['39351', '1299', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1088,103.71.154.0/24,136933,132325,1733243161,"['39351', '1299', '59796', '136933', '132325']",59796
1089,103.71.154.0/24,136933,132325,1733243161,"['49544', '33891', '59796', '136933', '132325']",59796
1090,103.71.154.0/24,136933,132325,1733243161,"['8218', '9002', '59796', '136933', '132325']",59796
1091,103.71.154.0/24,136933,132325,1733243161,"['8218', '9002', '59796', '136933', '132325']",59796
1092,103.71.154.0/24,136933,132325,1733243161,"['14907', '1299', '59796', '136933', '132325']",59796
1093,103.71.154.0/24,136933,132325,1733243161,"['34019', '8218', '9002', '59796', '136933', '132325']",59796
1094,103.71.154.0/24,136933,132325,1733243161,"['24482', '33891', '59796', '136933', '132325']",59796
1095,103.71.154.0/24,136933,132325,1733243161,"['6830', '1299', '1299', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1096,103.71.154.0/24,136933,132325,1733243161,"['6830', '1299', '59796', '136933', '132325']",59796
1097,103.71.154.0/24,136933,132325,1733243161,"['8455', '1299', '59796', '136933', '132325']",59796
1098,103.71.154.0/24,136933,132325,1733243161,"['6453', '1299', '59796', '136933', '132325']",59796
1099,103.71.154.0/24,136933,132325,1733243161,"['47147', '1299', '59796', '136933', '132325']",59796
1100,103.71.154.0/24,136933,132325,1733243161,"['399580', '6939', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1101,103.71.154.0/24,136933,132325,1733243161,"['399580', '6939', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1102,103.71.154.0/24,136933,132325,1733243161,"['399580', '6939', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1103,103.71.154.0/24,136933,132325,1733243161,"['399580', '6939', '59796', '136933', '132325']",59796
1104,103.71.154.0/24,136933,132325,1733243161,"['1103', '33891', '59796', '136933', '132325']",59796
1105,103.71.154.0/24,136933,132325,1733243161,"['12859', '33891', '59796', '136933', '132325']",59796
1106,103.71.154.0/24,136933,132325,1733243161,"['205206', '1299', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1107,103.71.154.0/24,136933,132325,1733243161,"['205206', '1299', '59796', '136933', '132325']",59796
1108,103.71.154.0/24,136933,132325,1733243161,"['29222', '3356', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1109,103.71.154.0/24,136933,132325,1733243161,"['29222', '1299', '59796', '136933', '132325']",59796
1110,103.71.154.0/24,136933,132325,1733243161,"['29222', '33891', '59796', '136933', '132325']",59796
1111,103.71.154.0/24,136933,132325,1733243161,"['49673', '20485', '9002', '59796', '136933', '132325']",59796
1112,103.71.154.0/24,136933,132325,1733243161,"['852', '33891', '59796', '136933', '132325']",59796
1113,103.71.154.0/24,136933,132325,1733243161,"['13830', '3356', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1114,103.71.154.0/24,136933,132325,1733243161,"['13830', '3356', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1115,103.71.154.0/24,136933,132325,1733243161,"['13830', '3356', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1116,103.71.154.0/24,136933,132325,1733243161,"['29504', '39392', '33891', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1117,103.71.154.0/24,136933,132325,1733243161,"['29504', '15935', '33891', '59796', '136933', '132325']",59796
1118,103.71.154.0/24,136933,132325,1733243161,"['29504', '15935', '33891', '59796', '136933', '132325']",59796
1119,103.71.154.0/24,136933,132325,1733243161,"['57821', '12586', '3257', '33891', '59796', '136933', '132325']",59796
1120,103.71.154.0/24,136933,132325,1733243161,"['7018', '1299', '59796', '136933', '132325']",59796
1121,103.71.154.0/24,136933,132325,1733243161,"['20205', '6939', '59796', '136933', '132325']",59796
1122,103.71.154.0/24,136933,132325,1733243161,"['61218', '6939', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1123,103.71.154.0/24,136933,132325,1733243161,"['61218', '6939', '3356', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1124,103.71.154.0/24,136933,132325,1733243161,"['61218', '6939', '59796', '136933', '132325']",59796
1125,103.71.154.0/24,136933,132325,1733243161,"['3333', '1103', '33891', '59796', '136933', '132325']",59796
1126,103.71.154.0/24,136933,132325,1733243161,"['3333', '1257', '1299', '59796', '136933', '132325']",59796
1127,103.71.154.0/24,136933,132325,1733243161,"['34927', '1299', '59796', '136933', '132325']",59796
1128,103.71.154.0/24,136933,132325,1733243161,"['22652', '33891', '59796', '136933', '132325']",59796
1129,103.71.154.0/24,136933,132325,1733243161,"['44393', '394256', '6939', '59796', '136933', '132325']",59796
1130,103.71.154.0/24,136933,132325,1733243161,"['44393', '58057', '6939', '59796', '136933', '132325']",59796
1131,103.71.154.0/24,136933,132325,1733243161,"['34854', '1299', '59796', '136933', '132325']",59796
1132,103.71.154.0/24,136933,132325,1733243161,"['25152', '6939', '59796', '136933', '132325']",59796
1133,103.71.154.0/24,136933,132325,1733243161,"['3399', '33891', '59796', '136933', '132325']",59796
1134,103.71.154.0/24,136933,132325,1733243161,"['3399', '33891', '59796', '136933', '132325']",59796
1135,103.71.154.0/24,136933,132325,1733243161,"['51519', '39351', '1299', '59796', '136933', '132325']",59796
1136,103.71.154.0/24,136933,132325,1733243161,"['51519', '39351', '1299', '59796', '136933', '132325']",59796
1137,103.71.154.0/24,136933,132325,1733243161,"['51519', '39351', '33891', '59796', '136933', '132325']",59796
1138,103.71.154.0/24,136933,132325,1733243161,"['35280', '6939', '136933', '136933', '136933', '132325']",35280
1139,103.71.154.0/24,136933,132325,1733243161,"['35280', '6939', '136933', '136933', '136933', '132325']",35280
1140,103.71.154.0/24,136933,132325,1733243161,"['35280', '6939', '136933', '136933', '136933', '132325']",35280
1141,103.71.154.0/24,136933,132325,1733243161,"['35280', '6939', '136933', '136933', '136933', '132325']",35280
1142,103.71.154.0/24,136933,132325,1733243161,"['35280', '1299', '59796', '136933', '132325']","59796,35280"
1143,103.71.154.0/24,136933,132325,1733243161,"['6667', '1299', '59796', '136933', '132325']",59796
1144,103.71.154.0/24,136933,132325,1733243161,"['6667', '33891', '59796', '136933', '132325']",59796
1145,103.71.154.0/24,136933,132325,1733243161,"['6667', '9002', '59796', '136933', '132325']",59796
1146,103.71.154.0/24,136933,132325,1733243161,"['9002', '59796', '136933', '132325']",59796
1147,103.71.154.0/24,136933,132325,1733243161,"['199524', '6939', '136933', '136933', '136933', '132325']",199524
1148,103.71.154.0/24,136933,132325,1733243161,"['199524', '174', '3491', '136933', '136933', '132325']",199524
1149,103.71.154.0/24,136933,132325,1733243161,"['199524', '1299', '59796', '136933', '132325']","59796,199524"
1150,103.71.154.0/24,136933,132325,1733243161,"['42473', '1299', '59796', '136933', '132325']",59796
1151,103.71.154.0/24,136933,132325,1733243161,"['42473', '9002', '59796', '136933', '132325']",59796
1152,103.71.154.0/24,136933,132325,1733243161,"['24482', '33891', '59796', '136933', '132325']",59796
1153,103.71.154.0/24,136933,132325,1733243161,"['5392', '50877', '204471', '9002', '59796', '136933', '132325']",59796
1154,103.71.154.0/24,136933,132325,1733243161,"['12637', '1299', '59796', '136933', '132325']",59796
1155,103.71.154.0/24,136933,132325,1733243161,"['199524', '6762', '3491', '136933', '136933', '132325']",199524
1156,103.71.154.0/24,136933,132325,1733243161,"['24482', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1157,103.71.154.0/24,136933,132325,1733243161,"['199524', '174', '3491', '136933', '136933', '132325']",199524
1158,103.71.154.0/24,136933,132325,1733243161,"['9304', '33891', '59796', '136933', '132325']",59796
1159,103.71.154.0/24,136933,132325,1733243161,"['9002', '59796', '136933', '132325']",59796
1160,103.71.154.0/24,136933,132325,1733243161,"['24482', '33891', '59796', '136933', '132325']",59796
1161,103.71.154.0/24,136933,132325,1733243161,"['199524', '33891', '59796', '136933', '132325']","59796,199524"
1162,103.71.154.0/24,136933,132325,1733243161,"['13030', '1299', '59796', '136933', '132325']",59796
1163,103.71.154.0/24,136933,132325,1733243161,"['13030', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1164,103.71.154.0/24,136933,132325,1733243161,"['13030', '33891', '59796', '136933', '132325']",59796
1165,103.71.154.0/24,136933,132325,1733243161,"['8218', '9002', '59796', '136933', '132325']",59796
1166,103.71.154.0/24,136933,132325,1733243161,"['6762', '9002', '59796', '136933', '132325']",59796
1167,103.71.154.0/24,136933,132325,1733243161,"['206356', '47147', '1299', '59796', '136933', '132325']",59796
1168,103.71.154.0/24,136933,132325,1733243161,"['206356', '47147', '1299', '59796', '136933', '132325']",59796
1169,103.71.154.0/24,136933,132325,1733243161,"['57695', '33891', '59796', '136933', '132325']",59796
1170,103.71.154.0/24,136933,132325,1733243161,"['57695', '33891', '59796', '136933', '132325']",59796
1171,103.71.154.0/24,136933,132325,1733243161,"['24482', '33891', '59796', '136933', '132325']",59796
1172,103.71.154.0/24,136933,132325,1733243161,"['51184', '47692', '33891', '59796', '136933', '132325']",59796
1173,103.71.154.0/24,136933,132325,1733243161,"['6461', '9002', '59796', '136933', '132325']",59796
1174,103.71.154.0/24,136933,132325,1733243161,"['47692', '33891', '59796', '136933', '132325']",59796
1175,103.71.154.0/24,136933,132325,1733243161,"['34288', '1299', '59796', '136933', '132325']",59796
1176,103.71.154.0/24,136933,132325,1733243161,"['47147', '1299', '59796', '136933', '132325']",59796
1177,103.71.154.0/24,136933,132325,1733243161,"['2914', '59796', '59796', '136933', '132325']",59796
1178,103.71.154.0/24,136933,132325,1733243161,"['33891', '59796', '136933', '132325']",59796
1179,103.71.154.0/24,136933,132325,1733243161,"['24961', '1299', '59796', '136933', '132325']",59796
1180,103.71.154.0/24,136933,132325,1733243161,"['29140', '2914', '59796', '59796', '136933', '132325']",59796
1181,103.71.154.0/24,136933,132325,1733243161,"['34019', '8218', '33891', '59796', '136933', '132325']",59796
1182,103.71.154.0/24,136933,132325,1733243161,"['48919', '6939', '59796', '136933', '132325']",59796
1183,103.71.154.0/24,136933,132325,1733243162,"['47147', '1299', '59796', '136933', '132325']",59796
1184,103.71.154.0/24,136933,132325,1733243162,"['206356', '47147', '1299', '59796', '136933', '132325']",59796
1185,103.71.154.0/24,136933,132325,1733243162,"['37721', '33891', '59796', '136933', '132325']",59796
1186,103.71.154.0/24,136933,132325,1733243162,"['3257', '33891', '59796', '136933', '132325']",59796
1187,103.71.154.0/24,136933,132325,1733243162,"['35598', '1299', '59796', '136933', '132325']",59796
1188,103.71.154.0/24,136933,132325,1733243162,"['29140', '286', '33891', '59796', '136933', '132325']",59796
1189,103.71.154.0/24,136933,132325,1733243162,"['5392', '3356', '9002', '9002', '59796', '136933', '132325']",59796
1190,103.71.154.0/24,136933,132325,1733243162,"['20811', '2914', '59796', '59796', '136933', '132325']",59796
1191,103.71.154.0/24,136933,132325,1733243162,"['51185', '6762', '9002', '59796', '136933', '132325']",59796
1192,103.71.154.0/24,136933,132325,1733243162,"['13830', '3356', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1193,103.71.154.0/24,136933,132325,1733243162,"['13830', '3356', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1194,103.71.154.0/24,136933,132325,1733243162,"['37721', '33891', '59796', '136933', '132325']",59796
1195,103.71.154.0/24,136933,132325,1733243162,"['14907', '1299', '59796', '136933', '132325']",59796
1196,103.71.154.0/24,136933,132325,1733243162,"['34927', '56655', '1299', '59796', '136933', '132325']",59796
1197,103.71.154.0/24,136933,132325,1733243162,"['3333', '9002', '59796', '136933', '132325']",59796
1198,103.71.154.0/24,136933,132325,1733243162,"['24482', '33891', '59796', '136933', '132325']",59796
1199,103.71.154.0/24,136933,132325,1733243162,"['24482', '33891', '59796', '136933', '132325']",59796
1200,103.71.154.0/24,136933,132325,1733243162,"['15562', '2914', '59796', '59796', '136933', '132325']",59796
1201,103.71.154.0/24,136933,132325,1733243162,"['15547', '33891', '59796', '136933', '132325']",59796
1202,103.71.154.0/24,136933,132325,1733243162,"['39351', '33891', '59796', '136933', '132325']",59796
1203,103.71.154.0/24,136933,132325,1733243162,"['39351', '33891', '59796', '136933', '132325']",59796
1204,103.71.154.0/24,136933,132325,1733243162,"['1140', '33891', '59796', '136933', '132325']",59796
1205,103.71.154.0/24,136933,132325,1733243162,"['8218', '33891', '59796', '136933', '132325']",59796
1206,103.71.154.0/24,136933,132325,1733243162,"['34019', '8218', '33891', '59796', '136933', '132325']",59796
1207,103.71.154.0/24,136933,132325,1733243162,"['35598', '1299', '59796', '136933', '132325']",59796
1208,103.71.154.0/24,136933,132325,1733243162,"['14907', '33891', '59796', '136933', '132325']",59796
1209,103.71.154.0/24,136933,132325,1733243162,"['8283', '33891', '59796', '136933', '132325']",59796
1210,103.71.154.0/24,136933,132325,1733243162,"['8455', '33891', '59796', '136933', '132325']",59796
1211,103.71.154.0/24,136933,132325,1733243162,"['6908', '9002', '59796', '136933', '132325']",59796
1212,103.71.154.0/24,136933,132325,1733243162,"['36924', '35280', '1299', '59796', '136933', '132325']","59796,35280"
1213,103.71.154.0/24,136933,132325,1733243162,"['6908', '9002', '59796', '136933', '132325']",59796
1214,103.71.154.0/24,136933,132325,1733243162,"['62167', '24785', '1299', '59796', '136933', '132325']",59796
1215,103.71.154.0/24,136933,132325,1733243162,"['286', '3257', '33891', '59796', '136933', '132325']",59796
1216,103.71.154.0/24,136933,132325,1733243162,"['2914', '59796', '59796', '136933', '132325']",59796
1217,103.71.154.0/24,136933,132325,1733243162,"['12779', '33891', '59796', '136933', '132325']",59796
1218,103.71.154.0/24,136933,132325,1733243162,"['3170', '6762', '9002', '59796', '136933', '132325']",59796
1219,103.71.154.0/24,136933,132325,1733243162,"['41722', '20764', '33891', '59796', '136933', '132325']",59796
1220,103.71.154.0/24,136933,132325,1733243162,"['35598', '1299', '59796', '136933', '132325']",59796
1221,103.71.154.0/24,136933,132325,1733243162,"['2914', '59796', '59796', '136933', '132325']",59796
1222,103.71.154.0/24,136933,132325,1733243162,"['6762', '9002', '59796', '136933', '132325']",59796
1223,103.71.154.0/24,136933,132325,1733243162,"['15547', '33891', '59796', '136933', '132325']",59796
1224,103.71.154.0/24,136933,132325,1733243162,"['14907', '1299', '59796', '136933', '132325']",59796
1225,103.71.154.0/24,136933,132325,1733243162,"['32653', '3741', '33891', '59796', '136933', '132325']",59796
1226,103.71.154.0/24,136933,132325,1733243162,"['32653', '3741', '33891', '59796', '136933', '132325']",59796
1227,103.71.154.0/24,136933,132325,1733243162,"['59414', '3303', '6939', '59796', '136933', '132325']",59796
1228,103.71.154.0/24,136933,132325,1733243162,"['18106', '33891', '59796', '136933', '132325']",59796
1229,103.71.154.0/24,136933,132325,1733243162,"['49544', '3356', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1230,103.71.154.0/24,136933,132325,1733243162,"['49544', '3356', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1231,103.71.154.0/24,136933,132325,1733243162,"['49544', '3356', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1232,103.71.154.0/24,136933,132325,1733243162,"['49544', '3356', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1233,103.71.154.0/24,136933,132325,1733243162,"['49544', '2914', '59796', '59796', '136933', '132325']",59796
1234,103.71.154.0/24,136933,132325,1733243162,"['924', '61138', '55850', '59796', '59796', '59796', '59796', '59796', '59796', '136933', '132325']",59796
1235,103.71.154.0/24,136933,132325,1733243162,"['36236', '33891', '59796', '136933', '132325']",59796
1236,103.71.154.0/24,136933,132325,1733243162,"['200612', '3257', '33891', '59796', '136933', '132325']",59796
