prefix,provider,origin,time,as_path,scrubber,t_start,t_end
69.10.42.0/24,396998,19318,1733218881.0,"['25160', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218881.0,"['59605', '1299', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218881.0,"['31742', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218881.0,"['48070', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218881.0,"['12969', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218882.0,"['45049', '6696', '2914', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218882.0,"['25160', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218882.0,"['271253', '3356', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218882.0,"['151381', '150369', '17676', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218883.0,"['3212', '31042', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218883.0,"['264479', '7195', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218883.0,"['1280', '6939', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218884.0,"['6908', '1239', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218884.0,"['35369', '2914', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218884.0,"['8660', '1267', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218884.0,"['197580', '3491', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218886.0,"['35710', '3320', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218886.0,"['50304', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218886.0,"['132847', '1221', '4637', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218886.0,"['28910', '58453', '4637', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218887.0,"['394414', '32621', '6939', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218887.0,"['56457', '174', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218887.0,"['49434', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218887.0,"['196621', '8758', '9002', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218887.0,"['51185', '6762', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218887.0,"['3549', '3356', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218888.0,"['132825', '174', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218888.0,"['49544', '3356', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218888.0,"['49544', '3356', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218889.0,"['35710', '3320', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218889.0,"['19151', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218889.0,"['9002', '3356', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218889.0,"['4608', '4826', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218890.0,"['61573', '37468', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218890.0,"['21282', '9198', '174', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218891.0,"['327804', '37271', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218892.0,"['917', '60068', '3356', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218893.0,"['174', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218894.0,"['328840', '327727', '174', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218896.0,"['1257', '174', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218897.0,"['3491', '4637', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218900.0,"['12350', '174', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218901.0,"['38001', '3491', '4637', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218902.0,"['2497', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218906.0,"['2497', '4637', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218907.0,"['2613', '6893', '25091', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218907.0,"['21232', '15576', '29075', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218908.0,"['196621', '8758', '9002', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218909.0,"['6720', '1853', '21320', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218910.0,"['198385', '15576', '29075', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218926.0,"['14840', '174', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218950.0,"['50300', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733219166.0,"['34927', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733219166.0,"['209650', '34927', '9002', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733219218.0,"['51088', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733219494.0,"['198385', '15576', '29075', '396998', '19318']",396998,1733218825,1733219476
45.145.166.0/24,62000,207992,1733227826.0,"['213151', '137409', '62000', '207992']",137409,1733228059,1733229011
45.145.166.0/24,62000,207992,1733229060.0,"['270014', '263237', '174', '137409', '62000', '207992']",137409,1733228059,1733229011
45.145.166.0/24,62000,207992,1733229063.0,"['270014', '6057', '137409', '62000', '207992']",137409,1733228059,1733229011
45.145.166.0/24,62000,207992,1733229070.0,"['6057', '137409', '62000', '207992']",137409,1733228059,1733229011
45.145.166.0/24,62000,207992,1733229081.0,"['270014', '6057', '137409', '62000', '207992']",137409,1733228059,1733229011
45.145.166.0/24,62000,207992,1733229086.0,"['6057', '137409', '62000', '207992']",137409,1733228059,1733229011
45.145.166.0/24,62000,207992,1733229153.0,"['270014', '6057', '137409', '62000', '207992']",137409,1733228059,1733229011
185.244.28.0/24,30823,212000,1733241002.0,"['3399', '199524', '30823', '30823', '212000']",199524,1733241450,1733241833
185.244.28.0/24,30823,212000,1733241982.0,"['57821', '12586', '3257', '199524', '30823', '30823', '212000']",199524,1733241450,1733241833
45.11.76.0/22,55933,55933,1733211296.0,"['199524', '6939', '55933', '55933', '55933']",199524,1733209910,1733211866
45.11.78.0/24,23961,134823,1733212333.0,"['49673', '20485', '137409', '23961', '134823']",137409,1733209910,1733211866
185.211.78.0/24,13335,32708,1733226255.0,"['37721', '13335', '32708']",13335,1733226518,1733226848
185.211.78.0/24,13335,32708,1733226357.0,"['37721', '13335', '32708']",13335,1733226518,1733226848
185.211.78.0/24,13335,32708,1733227003.0,"['24482', '13335', '32708']",13335,1733226518,1733226848
185.211.78.0/24,13335,32708,1733227004.0,"['34800', '58057', '50673', '13335', '32708']",13335,1733226518,1733226848
185.211.78.0/24,13335,32708,1733227004.0,"['12859', '13335', '32708']",13335,1733226518,1733226848
185.211.78.0/24,13335,32708,1733227004.0,"['39351', '13335', '32708']",13335,1733226518,1733226848
185.211.78.0/24,13335,32708,1733227004.0,"['6908', '13335', '32708']",13335,1733226518,1733226848
185.211.78.0/24,13335,32708,1733227004.0,"['14907', '13335', '32708']",13335,1733226518,1733226848
185.211.78.0/24,13335,32708,1733227004.0,"['24482', '13335', '32708']",13335,1733226518,1733226848
185.211.78.0/24,13335,32708,1733227005.0,"['49544', '13335', '32708']",13335,1733226518,1733226848
185.211.78.0/24,13335,32708,1733227007.0,"['15562', '2914', '13335', '32708']",13335,1733226518,1733226848
185.211.78.0/24,13335,32708,1733227009.0,"['50763', '13335', '32708']",13335,1733226518,1733226848
185.211.78.0/24,13335,32708,1733227009.0,"['41047', '13335', '32708']",13335,1733226518,1733226848
185.211.78.0/24,13335,32708,1733227048.0,"['3333', '13335', '32708']",13335,1733226518,1733226848
185.211.78.0/24,13335,32708,1733227048.0,"['6233', '13335', '32708']",13335,1733226518,1733226848
185.211.78.0/24,13335,32708,1733227048.0,"['13335', '32708']",13335,1733226518,1733226848
185.211.78.0/24,13335,32708,1733227048.0,"['41666', '13335', '32708']",13335,1733226518,1733226848
185.211.78.0/24,13335,32708,1733227048.0,"['8283', '13335', '32708']",13335,1733226518,1733226848
185.211.78.0/24,13335,32708,1733227049.0,"['1103', '13335', '32708']",13335,1733226518,1733226848
185.211.78.0/24,13335,32708,1733227049.0,"['6830', '13335', '32708']",13335,1733226518,1733226848
185.211.78.0/24,13335,32708,1733227050.0,"['25160', '13335', '32708']",13335,1733226518,1733226848
185.211.78.0/24,13335,32708,1733227051.0,"['34927', '13335', '32708']",13335,1733226518,1733226848
185.211.78.0/24,13335,32708,1733227185.0,"['51088', '13335', '32708']",13335,1733226518,1733226848
103.189.93.0/24,6453,4837,1733223542.0,"['35280', '6453', '4837']",35280,1733222571,1733224791
103.189.93.0/24,6453,4837,1733223572.0,"['35280', '6453', '4837']",35280,1733222571,1733224791
103.189.93.0/24,6453,4837,1733225169.0,"['35280', '6453', '4837']",35280,1733222571,1733224791
103.189.93.0/24,6453,4837,1733225197.0,"['35280', '6453', '4837']",35280,1733222571,1733224791
185.211.78.0/24,13335,32708,1733243723.0,"['58308', '13335', '32708']",13335,1733243586,1733243916
185.211.78.0/24,13335,32708,1733243724.0,"['6774', '13335', '32708']",13335,1733243586,1733243916
185.211.78.0/24,13335,32708,1733243736.0,"['37721', '13335', '32708']",13335,1733243586,1733243916
185.211.78.0/24,13335,32708,1733243736.0,"['58308', '13335', '32708']",13335,1733243586,1733243916
185.211.78.0/24,13335,32708,1733244435.0,"['39351', '13335', '32708']",13335,1733243586,1733243916
185.211.78.0/24,13335,32708,1733244435.0,"['41047', '13335', '32708']",13335,1733243586,1733243916
185.211.78.0/24,13335,32708,1733244435.0,"['34800', '58057', '50673', '13335', '32708']",13335,1733243586,1733243916
185.211.78.0/24,13335,32708,1733244436.0,"['15562', '2914', '13335', '32708']",13335,1733243586,1733243916
185.211.78.0/24,13335,32708,1733244436.0,"['49544', '13335', '32708']",13335,1733243586,1733243916
185.211.78.0/24,13335,32708,1733244437.0,"['24482', '13335', '32708']",13335,1733243586,1733243916
185.211.78.0/24,13335,32708,1733244437.0,"['14907', '13335', '32708']",13335,1733243586,1733243916
185.211.78.0/24,13335,32708,1733244437.0,"['24482', '13335', '32708']",13335,1733243586,1733243916
185.211.78.0/24,13335,32708,1733244437.0,"['6908', '13335', '32708']",13335,1733243586,1733243916
185.211.78.0/24,13335,32708,1733244437.0,"['12859', '13335', '32708']",13335,1733243586,1733243916
185.211.78.0/24,13335,32708,1733244442.0,"['50763', '13335', '32708']",13335,1733243586,1733243916
185.211.78.0/24,13335,32708,1733244456.0,"['3333', '13335', '32708']",13335,1733243586,1733243916
185.211.78.0/24,13335,32708,1733244457.0,"['6233', '13335', '32708']",13335,1733243586,1733243916
185.211.78.0/24,13335,32708,1733244457.0,"['13335', '32708']",13335,1733243586,1733243916
185.211.78.0/24,13335,32708,1733244457.0,"['1103', '13335', '32708']",13335,1733243586,1733243916
185.211.78.0/24,13335,32708,1733244457.0,"['6830', '13335', '32708']",13335,1733243586,1733243916
185.211.78.0/24,13335,32708,1733244457.0,"['8283', '13335', '32708']",13335,1733243586,1733243916
185.211.78.0/24,13335,32708,1733244458.0,"['34927', '13335', '32708']",13335,1733243586,1733243916
185.211.78.0/24,13335,32708,1733244458.0,"['41666', '13335', '32708']",13335,1733243586,1733243916
185.211.78.0/24,13335,32708,1733244465.0,"['25160', '13335', '32708']",13335,1733243586,1733243916
78.138.107.0/24,19905,20773,1733230865.0,"['917', '7195', '23059', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230865.0,"['13786', '23059', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230865.0,"['7195', '23059', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230865.0,"['23106', '7195', '23059', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230865.0,"['23106', '7195', '23059', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230865.0,"['263152', '7195', '23059', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230865.0,"['269956', '7195', '23059', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230865.0,"['270014', '7195', '23059', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230865.0,"['49544', '7195', '23059', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230865.0,"['20080', '2914', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230865.0,"['36924', '35280', '22822', '19905', '20773']","19905,35280",1733230693,1733231056
78.138.107.0/24,19905,20773,1733230865.0,"['39122', '22822', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230865.0,"['3170', '22822', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230865.0,"['6908', '22822', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230865.0,"['396998', '22822', '19905', '20773']","396998,19905",1733230693,1733231056
78.138.107.0/24,19905,20773,1733230865.0,"['42473', '22822', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230866.0,"['3399', '2914', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230866.0,"['13030', '2914', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230866.0,"['2914', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230866.0,"['207841', '137409', '2914', '19905', '20773']","19905,137409",1733230693,1733231056
78.138.107.0/24,19905,20773,1733230866.0,"['15562', '2914', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230866.0,"['14907', '2914', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230866.0,"['28634', '7195', '23059', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230866.0,"['52873', '7195', '23059', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230866.0,"['28634', '7195', '23059', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230866.0,"['42473', '2914', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230867.0,"['15692', '2914', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230867.0,"['6830', '2914', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230868.0,"['22548', '2914', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230871.0,"['25160', '2914', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230872.0,"['14630', '2914', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230872.0,"['49434', '2914', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230874.0,"['12779', '22822', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230876.0,"['25160', '2914', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230877.0,"['14840', '7195', '23059', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230878.0,"['12956', '2914', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230883.0,"['53046', '7195', '23059', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230885.0,"['58308', '59689', '30781', '22822', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230885.0,"['35266', '2914', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230890.0,"['204092', '30781', '22822', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230894.0,"['12779', '22822', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230899.0,"['37271', '22822', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230905.0,"['3549', '3356', '2914', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230916.0,"['61573', '7195', '23059', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230937.0,"['14840', '7195', '23059', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733230947.0,"['4608', '38622', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733231046.0,"['51088', '2914', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733231046.0,"['8298', '51088', '2914', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733231046.0,"['57777', '8298', '51088', '2914', '19905', '20773']",19905,1733230693,1733231056
78.138.107.0/24,19905,20773,1733231198.0,"['680', '22822', '19905', '20773']",19905,1733230693,1733231056
23.26.155.0/24,396998,197795,1733191204.0,"['13030', '1299', '3257', '396998', '197795']",396998,1733190815,1733191781
23.26.155.0/24,396998,197795,1733191266.0,"['14907', '396998', '197795']",396998,1733190815,1733191781
84.205.22.58/32,5405,12741,1733260206.0,"['5405', '12741']",5405,1733260172,1733261095
31.6.47.0/24,396998,30644,1733216788.0,"['45896', '396998', '30644']",396998,1733216593,1733218974
31.6.47.0/24,396998,30644,1733219164.0,"['209650', '34927', '1299', '3257', '396998', '30644']",396998,1733216593,1733218974
31.6.47.0/24,396998,30644,1733219165.0,"['34927', '396998', '30644']",396998,1733216593,1733218974
62.3.14.0/24,49612,200436,1733227828.0,"['213151', '41051', '58299', '34549', '57724', '49612', '200436']",57724,1733227230,1733229850
62.3.14.0/24,49612,200436,1733227841.0,"['213151', '34549', '57724', '49612', '200436']",57724,1733227230,1733229850
62.3.14.0/24,49612,200436,1733230173.0,"['41722', '57724', '49612', '200436']",57724,1733227230,1733229850
62.3.14.0/24,49612,200436,1733230367.0,"['41722', '57724', '49612', '200436']",57724,1733227230,1733229850
128.0.1.0/24,44547,214577,1733235777.0,"['213151', '59796', '59796', '59796', '59796', '59796', '59796', '59796', '44547', '214577']",59796,1733235592,1733236289
128.0.1.0/24,44547,214577,1733236047.0,"['213151', '59796', '59796', '59796', '59796', '59796', '59796', '59796', '44547', '214577']",59796,1733235592,1733236289
103.71.154.0/24,136933,132325,1733243160.0,"['199524', '58453', '58453', '58453', '58453', '135056', '136933', '136933', '136933', '136933', '132325']",199524,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243160.0,"['12859', '3223', '136933', '136933', '136933', '136933', '132325']",3223,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243160.0,"['58952', '59796', '59796', '59796', '59796', '59796', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243160.0,"['35280', '6939', '136933', '136933', '136933', '132325']",35280,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243160.0,"['35280', '6939', '136933', '136933', '136933', '132325']",35280,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243160.0,"['35280', '6939', '136933', '136933', '136933', '132325']",35280,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243160.0,"['396998', '4637', '3491', '136933', '136933', '132325']",396998,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243160.0,"['133210', '59796', '59796', '59796', '59796', '59796', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243160.0,"['142271', '59796', '59796', '59796', '59796', '59796', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243160.0,"['134823', '59796', '59796', '59796', '59796', '59796', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243160.0,"['1299', '3223', '136933', '136933', '136933', '136933', '132325']",3223,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['35280', '6939', '136933', '136933', '136933', '132325']",35280,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['35280', '6939', '136933', '136933', '136933', '132325']",35280,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['49544', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['49544', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['49544', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['200612', '3257', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['200612', '3257', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['47787', '6424', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['3212', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['31027', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['34872', '24961', '1299', '3223', '136933', '136933', '136933', '136933', '132325']",3223,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['31027', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['31027', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['31027', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['31027', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['34872', '24961', '1299', '3223', '136933', '136933', '136933', '136933', '132325']",3223,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['34872', '24961', '1299', '3223', '136933', '136933', '136933', '136933', '132325']",3223,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['34872', '24961', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['34872', '24961', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['34872', '24961', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['197580', '198477', '6762', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['51185', '6762', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['149794', '132559', '9498', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['212123', '1299', '59796', '59796', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['212123', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['207910', '41108', '30962', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['44901', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['207910', '34019', '8218', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['207910', '34019', '8218', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['13004', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['198150', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['61138', '55850', '59796', '59796', '59796', '59796', '59796', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['208431', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['8888', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['8888', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['44097', '30972', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['13781', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['134823', '59796', '59796', '59796', '59796', '59796', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['212271', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['6057', '6461', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['49544', '3356', '3223', '136933', '136933', '136933', '136933', '132325']",3223,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['35280', '6939', '136933', '136933', '136933', '132325']",35280,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['35280', '6939', '136933', '136933', '136933', '132325']",35280,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['35280', '3356', '3491', '136933', '136933', '132325']",35280,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['45896', '59796', '59796', '59796', '59796', '59796', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['39668', '3223', '136933', '136933', '136933', '136933', '132325']",3223,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['31554', '8708', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['8758', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['21232', '13030', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['21232', '13030', '3223', '136933', '136933', '136933', '136933', '132325']",3223,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['21232', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243161.0,"['12307', '57118', '29691', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
